ID,AGE,BodyMassIndex,Education,Profession,AnnualIncome,InsuranceAwareness
79456,5,2,3,5,3,1
79457,2,4,4,10,5,9
79458,3,2,7,5,1,4
79459,1,5,2,8,6,2
79460,1,3,6,7,2,1
79461,3,5,1,3,3,4
79462,2,3,2,1,4,2
79463,3,3,5,2,3,4
79464,2,1,7,3,1,6
79465,1,2,4,10,4,10
79466,3,3,4,7,4,10
79467,3,2,4,3,2,5
79468,3,5,5,9,1,5
79469,1,3,1,9,6,2
79470,1,2,5,1,2,2
79471,2,1,4,5,6,4
79472,2,1,7,5,1,1
79473,3,4,4,6,2,7
79474,1,3,6,1,6,2
79475,3,5,1,6,1,7
79476,3,3,3,8,1,2
79477,4,4,3,5,4,5
79478,4,5,3,1,1,7
79479,1,3,2,3,4,6
79480,4,2,3,1,6,8
79481,5,3,7,3,2,7
79482,2,1,6,5,2,1
79483,1,2,5,10,5,4
79484,2,2,3,2,3,1
79485,5,2,6,8,2,5
79486,3,5,7,7,2,1
79487,5,5,4,10,5,10
79488,1,2,5,2,6,7
79489,1,2,1,3,3,9
79490,2,1,4,3,1,1
79491,5,2,3,8,6,5
79492,5,3,3,5,5,5
79493,4,4,1,10,2,10
79494,3,2,2,3,1,1
79495,3,5,6,5,5,3
79496,3,1,3,7,5,9
79497,3,3,5,5,1,10
79498,5,3,2,10,4,3
79499,3,4,6,4,6,8
79500,1,4,3,8,2,8
79501,2,4,6,3,4,2
79502,3,3,4,7,4,5
79503,4,1,3,8,3,3
79504,3,4,2,4,3,10
79505,1,5,3,2,6,9
79506,4,1,6,6,5,3
79507,1,3,1,7,4,8
79508,5,4,5,10,5,7
79509,2,5,3,10,3,7
79510,4,2,1,6,5,5
79511,5,4,4,7,6,10
79512,2,3,3,8,6,8
79513,2,4,2,7,3,9
79514,2,5,5,5,1,1
79515,1,4,4,3,2,6
79516,2,1,3,6,6,4
79517,1,5,3,8,3,3
79518,3,2,6,2,5,1
79519,2,2,2,3,3,6
79520,2,1,4,7,6,5
79521,5,2,6,3,1,5
79522,3,1,7,10,1,4
79523,2,3,4,3,5,9
79524,4,5,6,3,4,9
79525,4,2,7,6,5,8
79526,5,5,1,10,4,9
79527,3,5,3,5,3,4
79528,4,2,5,3,6,7
79529,5,5,7,1,3,7
79530,5,3,1,8,6,10
79531,1,3,3,9,5,8
79532,5,5,4,9,5,2
79533,4,4,6,6,2,1
79534,1,5,5,10,4,3
79535,3,4,7,8,1,7
79536,4,1,1,6,2,2
79537,4,3,6,5,2,10
79538,3,4,6,9,4,3
79539,4,2,1,7,6,9
79540,2,5,7,8,1,1
79541,1,3,3,9,3,10
79542,4,2,7,6,3,3
79543,1,4,5,8,6,3
79544,4,4,1,8,4,3
79545,5,3,4,4,2,8
79546,4,4,2,4,2,9
79547,4,3,7,10,6,5
79548,1,5,2,4,3,9
79549,5,2,5,5,4,3
79550,5,5,2,3,5,8
79551,5,3,1,5,2,5
79552,5,1,5,1,3,1
79553,1,1,2,5,5,10
79554,5,2,7,3,1,9
79555,1,5,5,6,4,5
79556,5,5,4,9,5,10
79557,5,3,5,7,6,8
79558,2,3,2,4,2,8
79559,1,2,4,8,2,3
79560,3,2,2,4,6,10
79561,5,3,1,10,2,10
79562,4,3,2,2,4,8
79563,4,5,1,8,3,10
79564,1,1,7,5,3,1
79565,1,3,2,8,6,4
79566,3,3,5,7,5,10
79567,3,4,7,1,6,3
79568,1,4,1,4,5,7
79569,1,1,7,7,1,1
79570,1,3,7,5,3,5
79571,1,3,1,1,4,8
79572,3,5,3,8,3,1
79573,5,1,7,1,5,4
79574,2,5,6,3,4,1
79575,2,2,1,5,3,9
79576,1,3,5,6,2,1
79577,2,4,4,6,1,7
79578,2,5,7,6,3,3
79579,2,3,6,2,4,8
79580,2,1,3,4,4,3
79581,2,5,7,4,4,1
79582,1,4,6,7,5,3
79583,1,2,1,2,4,9
79584,2,5,5,1,5,6
79585,4,3,5,10,6,8
79586,1,2,5,1,4,7
79587,2,5,2,6,3,2
79588,3,5,2,10,2,9
79589,5,4,3,9,4,6
79590,2,3,7,1,3,4
79591,3,3,1,3,4,4
79592,4,1,3,9,2,3
79593,2,1,4,1,3,3
79594,2,5,6,2,5,4
79595,2,4,2,2,5,1
79596,2,5,2,8,6,7
79597,4,4,6,3,1,9
79598,3,4,4,2,2,3
79599,1,3,3,5,2,8
79600,5,4,1,6,5,6
79601,1,3,1,9,1,1
79602,2,1,7,3,1,4
79603,5,3,2,1,2,9
79604,4,5,5,9,1,9
79605,5,4,2,5,3,1
79606,4,4,3,2,1,5
79607,1,5,7,1,2,7
79608,2,5,7,6,1,3
79609,4,3,1,6,3,3
79610,5,1,3,7,4,7
79611,3,3,1,10,4,2
79612,2,5,2,1,6,4
79613,5,5,7,9,5,6
79614,4,2,5,1,1,8
79615,5,1,2,5,3,3
79616,5,5,4,10,6,8
79617,1,5,4,1,4,5
79618,1,2,2,4,3,3
79619,1,1,6,7,4,9
79620,4,1,7,7,6,2
79621,1,1,3,2,4,10
79622,3,3,5,9,4,4
79623,1,4,1,10,5,3
79624,4,3,1,6,4,2
79625,1,5,2,6,2,10
79626,1,1,1,7,4,1
79627,3,1,6,9,6,6
79628,2,1,3,2,6,9
79629,5,5,4,6,6,5
79630,3,4,4,6,2,2
79631,2,4,6,1,4,10
79632,5,4,2,5,2,4
79633,3,3,7,6,1,1
79634,5,4,4,5,6,1
79635,5,3,1,1,6,8
79636,4,4,7,4,3,7
79637,3,2,1,1,5,1
79638,2,5,2,3,2,9
79639,3,4,3,6,1,5
79640,5,2,3,2,4,3
79641,4,1,6,5,3,1
79642,2,5,2,8,3,3
79643,3,1,3,7,1,4
79644,1,1,1,6,6,4
79645,2,2,4,7,1,1
79646,3,1,5,7,2,6
79647,1,4,6,10,6,4
79648,4,4,2,4,1,3
79649,1,4,4,9,2,8
79650,3,1,4,4,4,9
79651,4,5,4,4,2,2
79652,1,4,2,3,1,5
79653,5,2,6,9,4,1
79654,1,2,6,6,6,5
79655,4,3,1,2,4,8
79656,5,3,4,4,1,5
79657,2,5,5,5,3,4
79658,3,4,5,10,4,3
79659,3,3,5,2,3,5
79660,1,1,7,1,4,1
79661,4,1,6,6,6,3
79662,1,1,1,8,3,3
79663,5,4,7,7,1,7
79664,3,1,6,8,6,1
79665,3,1,2,1,1,7
79666,2,5,7,9,5,3
79667,1,3,2,9,5,10
79668,4,5,4,9,6,6
79669,2,5,2,1,5,8
79670,4,5,1,8,6,9
79671,1,3,6,10,4,10
79672,1,3,1,10,6,9
79673,4,5,6,2,4,2
79674,4,5,7,4,1,7
79675,3,4,1,8,4,9
79676,2,3,5,7,2,9
79677,2,2,6,4,6,10
79678,3,2,2,3,5,2
79679,4,3,1,7,4,9
79680,2,2,4,6,5,5
79681,3,2,5,8,6,7
79682,2,5,7,3,2,10
79683,2,4,3,4,4,5
79684,5,4,7,1,3,1
79685,5,5,5,10,1,10
79686,4,3,6,4,3,6
79687,2,3,3,7,5,1
79688,3,1,4,2,6,9
79689,1,5,3,9,1,7
79690,5,3,7,5,6,7
79691,5,2,1,1,5,3
79692,4,1,6,3,2,3
79693,2,2,7,6,3,2
79694,2,2,5,8,4,7
79695,3,2,2,6,2,10
79696,3,4,3,5,1,6
79697,3,1,5,4,3,3
79698,5,2,3,1,4,7
79699,4,4,2,2,4,1
79700,1,1,5,1,5,4
79701,5,2,7,3,3,10
79702,5,5,5,2,2,10
79703,5,2,3,6,6,7
79704,5,1,5,6,5,6
79705,1,1,4,7,6,3
79706,3,2,4,2,4,1
79707,1,5,1,7,2,6
79708,2,2,7,5,6,2
79709,1,1,2,3,5,4
79710,5,1,5,1,1,7
79711,2,3,3,10,5,8
79712,4,5,1,10,3,1
79713,4,3,3,7,4,6
79714,5,4,5,2,5,10
79715,3,5,3,9,6,9
79716,2,1,2,6,5,5
79717,1,2,6,9,5,7
79718,3,2,3,6,1,2
79719,5,4,5,8,2,1
79720,5,1,2,6,6,2
79721,4,2,6,10,6,1
79722,3,4,3,6,5,6
79723,3,3,2,10,6,8
79724,4,5,7,7,5,1
79725,4,4,1,7,6,6
79726,4,4,1,9,3,3
79727,4,2,6,2,1,9
79728,2,4,2,9,5,3
79729,3,1,7,6,1,2
79730,1,5,2,10,6,5
79731,3,5,3,1,5,9
79732,5,2,5,1,6,10
79733,5,4,7,9,2,7
79734,1,1,2,10,1,9
79735,4,5,6,7,5,4
79736,2,4,2,7,1,10
79737,3,2,4,10,1,8
79738,3,1,4,8,3,10
79739,5,5,2,1,1,9
79740,1,1,2,2,6,3
79741,2,5,4,9,6,8
79742,4,3,7,7,5,5
79743,4,3,1,9,1,10
79744,5,3,7,7,6,10
79745,3,4,3,4,4,1
79746,2,5,1,6,6,10
79747,2,4,5,8,2,3
79748,2,3,7,6,1,5
79749,2,2,5,1,1,4
79750,4,2,1,1,5,10
79751,4,4,7,4,2,1
79752,5,2,1,5,6,2
79753,2,5,3,7,2,9
79754,2,1,5,3,1,6
79755,3,2,1,3,5,7
79756,4,3,1,3,6,7
79757,1,5,2,7,6,1
79758,2,5,3,4,4,8
79759,2,2,2,10,6,6
79760,1,3,7,3,4,10
79761,4,3,4,1,3,8
79762,4,3,3,6,6,8
79763,4,2,4,2,1,7
79764,4,3,7,2,6,8
79765,3,2,4,8,4,5
79766,2,3,3,3,3,6
79767,3,5,1,5,4,3
79768,4,3,1,4,2,2
79769,1,3,4,6,6,1
79770,3,2,4,2,4,9
79771,2,1,6,10,1,7
79772,4,1,1,3,4,6
79773,3,3,1,4,4,3
79774,3,3,3,4,4,3
79775,1,3,5,7,2,3
79776,4,1,5,4,3,3
79777,1,3,5,7,2,9
79778,5,2,5,6,1,10
79779,2,4,5,6,5,7
79780,3,1,6,8,4,2
79781,3,4,6,1,6,8
79782,2,4,2,9,1,8
79783,2,1,7,6,6,10
79784,3,1,2,1,1,9
79785,5,2,5,8,6,9
79786,5,3,2,2,5,2
79787,1,4,6,3,3,10
79788,1,2,6,5,2,2
79789,5,2,7,5,3,1
79790,3,5,5,9,5,1
79791,1,2,1,9,2,8
79792,3,3,3,8,3,6
79793,3,3,1,1,4,5
79794,5,3,4,5,1,7
79795,4,2,1,4,6,6
79796,2,5,1,3,5,4
79797,4,3,4,8,4,5
79798,5,3,7,7,4,8
79799,3,4,6,7,1,4
79800,1,5,5,9,6,10
79801,3,1,5,10,2,6
79802,3,3,6,5,3,5
79803,1,3,3,5,5,3
79804,4,3,3,5,6,5
79805,1,2,2,8,1,2
79806,2,5,5,10,1,9
79807,4,3,1,7,5,2
79808,2,2,2,2,6,7
79809,4,1,3,5,1,6
79810,5,4,3,10,2,6
79811,2,1,3,8,5,2
79812,2,1,5,3,5,9
79813,3,2,2,1,2,9
79814,1,2,7,7,2,3
79815,1,2,1,6,6,8
79816,4,2,7,7,3,1
79817,3,4,5,3,2,8
79818,3,2,5,3,4,9
79819,1,1,6,6,5,3
79820,5,5,3,7,6,9
79821,5,3,6,10,5,7
79822,3,4,5,9,5,10
79823,2,1,6,9,5,10
79824,1,1,3,3,1,1
79825,2,4,7,3,2,6
79826,1,1,7,7,4,1
79827,3,4,7,8,4,2
79828,5,3,7,7,5,5
79829,5,1,5,9,2,10
79830,5,2,6,10,5,6
79831,2,1,4,8,2,5
79832,1,1,3,3,1,9
79833,3,2,3,3,2,2
79834,3,4,4,4,1,1
79835,5,2,5,6,4,4
79836,3,4,1,5,3,2
79837,5,2,7,1,2,4
79838,4,1,7,9,6,5
79839,2,4,1,2,5,6
79840,1,4,7,1,4,1
79841,2,4,5,5,2,6
79842,4,2,1,9,2,7
79843,4,2,3,4,6,5
79844,2,3,6,7,2,10
79845,5,4,7,2,6,5
79846,1,1,4,8,1,6
79847,3,1,6,9,3,1
79848,2,5,6,6,2,7
79849,4,2,4,2,5,4
79850,5,4,6,2,4,5
79851,4,3,2,5,2,2
79852,5,2,2,8,5,5
79853,3,5,6,6,4,8
79854,5,1,4,3,5,7
79855,4,2,3,5,1,9
79856,1,2,2,10,6,3
79857,1,1,2,4,6,2
79858,5,5,1,3,2,1
79859,1,5,3,3,1,4
79860,3,2,6,9,5,6
79861,5,2,1,5,5,3
79862,4,3,4,5,4,1
79863,5,5,2,4,2,8
79864,4,3,7,1,1,4
79865,3,1,7,6,6,1
79866,2,4,6,8,1,4
79867,5,2,2,9,1,8
79868,5,2,7,6,3,6
79869,2,4,1,4,5,10
79870,5,2,6,3,3,9
79871,3,4,3,5,3,10
79872,3,1,2,6,1,5
79873,1,1,4,5,4,8
79874,4,2,5,1,6,2
79875,3,2,7,2,3,8
79876,5,4,7,3,5,5
79877,2,3,3,3,6,10
79878,5,1,5,6,3,10
79879,3,1,6,6,5,3
79880,2,2,3,1,2,1
79881,3,3,6,9,5,2
79882,3,1,7,1,5,2
79883,1,2,6,7,5,8
79884,4,3,2,4,1,2
79885,3,5,2,6,1,9
79886,5,4,5,3,2,5
79887,5,1,1,7,5,8
79888,2,3,3,2,1,2
79889,3,5,3,9,6,10
79890,1,5,2,9,5,9
79891,4,4,1,6,2,8
79892,5,1,3,3,1,1
79893,1,5,2,5,3,5
79894,3,4,7,2,2,2
79895,4,5,2,7,1,5
79896,5,2,6,5,2,10
79897,1,4,1,3,4,2
79898,4,1,2,2,6,8
79899,2,2,7,1,2,2
79900,4,5,6,2,1,5
79901,2,3,3,5,1,8
79902,5,3,2,9,3,3
79903,2,4,3,8,6,3
79904,4,1,4,3,6,9
79905,3,4,7,3,1,8
79906,5,3,2,6,5,10
79907,3,5,6,9,2,5
79908,2,4,5,6,3,6
79909,4,2,4,1,1,10
79910,3,5,3,1,3,3
79911,2,2,1,9,2,10
79912,1,1,5,1,6,2
79913,3,1,3,9,2,2
79914,3,2,3,10,1,5
79915,3,5,4,8,1,10
79916,4,4,1,8,3,2
79917,5,3,7,3,2,4
79918,5,3,2,4,3,5
79919,2,4,7,2,1,2
79920,1,1,4,1,4,9
79921,3,5,5,6,3,8
79922,4,4,3,9,2,6
79923,3,2,5,6,6,10
79924,2,2,2,8,2,5
79925,2,4,5,2,2,3
79926,1,2,5,8,4,3
79927,1,2,5,5,4,3
79928,2,2,3,2,4,9
79929,3,2,7,6,2,1
79930,5,3,1,8,1,3
79931,1,5,7,3,3,7
79932,3,4,1,1,3,7
79933,1,3,1,8,4,2
79934,2,2,7,3,6,8
79935,3,2,4,4,2,9
79936,2,3,6,3,2,1
79937,2,2,6,7,5,7
79938,3,4,7,4,5,7
79939,4,4,2,2,6,2
79940,5,2,2,8,3,1
79941,1,2,3,9,4,7
79942,2,4,4,6,5,1
79943,2,4,4,1,1,8
79944,5,3,2,4,3,9
79945,2,3,2,9,1,1
79946,2,3,1,9,3,7
79947,4,5,7,6,1,5
79948,3,3,2,5,6,3
79949,5,5,2,2,3,7
79950,2,1,7,8,5,9
79951,2,5,6,1,5,1
79952,2,4,2,7,2,5
79953,1,5,4,9,5,3
79954,1,4,1,9,5,3
79955,5,2,4,1,2,1
79956,4,1,4,8,5,9
79957,4,3,6,8,3,10
79958,3,3,1,6,6,1
79959,3,3,6,9,5,2
79960,5,1,3,1,1,1
79961,4,5,7,3,1,2
79962,3,1,3,3,4,2
79963,5,1,7,7,2,10
79964,3,1,1,9,6,1
79965,2,1,6,8,1,3
79966,3,5,4,3,2,9
79967,2,4,7,10,1,2
79968,3,1,5,5,6,7
79969,3,5,1,7,4,2
79970,5,1,5,6,3,5
79971,1,1,6,10,4,10
79972,5,3,2,6,2,3
79973,5,1,5,9,1,6
79974,1,3,5,4,3,3
79975,3,3,1,8,3,7
79976,3,3,6,3,5,7
79977,4,3,4,8,1,1
79978,1,2,7,10,4,1
79979,3,2,2,10,3,8
79980,2,4,6,10,3,7
79981,5,2,2,6,4,5
79982,5,5,7,6,1,5
79983,1,2,6,8,3,4
79984,2,1,7,8,6,8
79985,1,2,5,6,6,4
79986,1,2,1,8,2,4
79987,4,1,1,1,6,7
79988,2,3,5,10,3,5
79989,1,1,6,4,2,2
79990,4,3,5,1,5,5
79991,5,3,1,8,4,9
79992,5,1,5,2,6,10
79993,3,2,6,1,3,4
79994,1,5,4,5,5,10
79995,3,2,7,10,2,9
79996,5,4,3,3,2,7
79997,4,1,2,4,2,5
79998,4,5,1,4,3,1
79999,5,3,2,5,4,4
80000,4,3,5,3,2,5
80001,3,2,6,5,6,6
80002,1,3,3,5,2,6
80003,5,2,4,5,4,9
80004,2,3,4,7,4,5
80005,3,1,5,2,3,9
80006,1,5,7,5,4,10
80007,2,4,1,1,2,6
80008,5,1,5,9,4,1
80009,1,5,5,2,2,2
80010,2,4,4,1,6,8
80011,5,4,6,10,1,9
80012,1,3,1,9,6,2
80013,3,3,7,8,3,9
80014,1,3,7,1,2,2
80015,1,4,4,8,1,10
80016,2,1,2,9,3,10
80017,1,4,6,2,6,5
80018,4,3,3,6,4,5
80019,5,5,1,2,5,3
80020,4,4,6,7,1,1
80021,5,3,6,2,5,9
80022,1,3,3,4,5,7
80023,3,3,4,3,4,9
80024,3,4,2,7,4,9
80025,2,4,6,7,1,1
80026,2,1,5,6,1,4
80027,1,5,7,10,5,7
80028,5,2,4,7,6,6
80029,1,1,5,9,4,3
80030,4,2,5,1,1,7
80031,5,2,5,5,2,7
80032,2,3,2,8,2,4
80033,5,5,6,10,1,3
80034,4,5,6,8,2,5
80035,4,5,7,5,5,1
80036,5,2,5,6,5,3
80037,5,3,7,1,6,8
80038,4,3,6,6,5,8
80039,3,2,7,10,5,4
80040,2,2,2,10,4,8
80041,3,4,7,4,1,7
80042,2,2,5,7,5,1
80043,3,4,7,5,1,5
80044,4,2,3,2,5,10
80045,4,2,3,8,1,6
80046,1,4,6,6,1,4
80047,1,2,7,3,4,5
80048,1,4,5,3,6,9
80049,2,1,1,1,4,5
80050,4,3,2,1,2,3
80051,2,5,4,9,5,6
80052,5,5,3,10,2,1
80053,5,4,6,8,3,4
80054,3,5,6,5,1,5
80055,3,1,2,9,3,3
80056,4,1,5,9,3,5
80057,3,3,7,8,1,6
80058,2,2,5,2,2,7
80059,4,2,1,2,1,1
80060,4,1,6,1,5,3
80061,3,4,3,6,4,10
80062,1,1,5,6,3,7
80063,5,4,6,6,2,1
80064,2,3,3,10,3,9
80065,1,2,3,5,3,10
80066,4,2,1,5,5,1
80067,5,2,5,2,5,1
80068,1,3,4,6,5,8
80069,4,1,6,2,6,8
80070,5,5,5,9,3,10
80071,4,5,1,6,5,4
80072,5,3,7,3,1,9
80073,2,5,7,8,5,2
80074,1,4,4,9,5,6
80075,3,3,1,4,2,9
80076,3,1,4,8,3,1
80077,3,4,7,3,4,5
80078,5,4,6,9,6,10
80079,5,3,5,8,3,9
80080,5,1,2,9,2,2
80081,2,3,6,1,6,9
80082,5,5,1,10,5,8
80083,2,3,1,3,4,10
80084,2,5,5,10,4,3
80085,1,2,5,7,2,4
80086,3,3,1,3,6,1
80087,1,1,4,2,4,6
80088,1,1,7,2,4,10
80089,5,5,5,9,3,8
80090,4,1,3,8,5,1
80091,5,4,7,2,4,10
80092,3,4,4,3,6,5
80093,5,1,1,5,1,10
80094,2,2,4,9,6,5
80095,2,1,2,7,5,9
80096,4,4,2,4,6,2
80097,4,5,6,7,5,7
80098,2,1,3,1,3,2
80099,2,4,6,8,4,2
80100,3,1,5,3,6,2
80101,3,2,2,1,3,7
80102,4,4,4,5,3,8
80103,4,3,5,9,5,10
80104,2,4,1,9,4,2
80105,3,3,7,6,3,3
80106,1,5,2,1,3,8
80107,2,1,2,6,1,9
80108,1,5,3,7,6,10
80109,1,4,4,9,1,8
80110,4,3,7,7,3,3
80111,1,3,2,7,6,1
80112,4,2,7,10,1,7
80113,1,2,3,9,5,9
80114,5,1,1,2,5,10
80115,5,5,3,8,4,1
80116,5,5,3,9,3,5
80117,2,4,1,10,4,7
80118,4,4,5,4,2,10
80119,1,2,4,1,5,9
80120,1,3,5,10,3,6
80121,3,1,5,8,5,8
80122,2,2,3,5,6,1
80123,3,5,1,1,1,10
80124,3,5,6,5,2,1
80125,3,1,4,6,3,9
80126,2,3,1,3,1,5
80127,5,2,6,1,6,3
80128,1,4,3,6,3,7
80129,3,3,4,3,4,1
80130,5,2,3,6,3,7
80131,1,3,6,2,2,4
80132,3,2,7,6,3,5
80133,2,2,1,10,3,9
80134,3,5,1,8,6,6
80135,1,3,7,7,3,9
80136,2,5,5,9,6,1
80137,3,2,7,8,2,6
80138,2,3,5,10,2,2
80139,5,4,4,2,6,9
80140,3,3,5,4,1,6
80141,4,5,4,10,1,5
80142,5,4,2,6,1,6
80143,2,2,7,3,4,8
80144,5,5,6,8,4,8
80145,4,3,4,4,4,9
80146,4,2,7,2,5,4
80147,4,2,1,3,4,8
80148,1,5,2,5,4,9
80149,2,3,3,2,3,7
80150,3,3,3,6,1,3
80151,1,3,3,1,4,5
80152,2,3,7,2,3,4
80153,3,4,3,3,4,9
80154,5,5,1,9,5,8
80155,5,2,3,8,1,7
80156,2,3,4,9,3,9
80157,4,1,7,3,6,10
80158,5,4,7,10,6,10
80159,4,3,6,7,3,5
80160,3,3,4,4,2,8
80161,2,5,3,5,5,2
80162,1,1,7,2,2,4
80163,5,3,5,4,1,6
80164,4,1,5,10,3,10
80165,1,2,5,3,3,5
80166,1,3,4,10,4,7
80167,2,4,3,2,5,9
80168,3,3,7,6,1,5
80169,4,2,6,5,6,10
80170,2,4,3,3,6,2
80171,1,4,3,4,5,8
80172,1,3,4,2,1,10
80173,4,2,3,1,5,1
80174,3,1,4,7,1,2
80175,4,5,3,9,2,1
80176,1,3,1,10,4,4
80177,3,1,2,6,6,9
80178,2,3,4,4,3,2
80179,5,4,6,5,5,8
80180,1,2,6,8,5,5
80181,4,2,5,6,5,5
80182,5,3,3,10,4,7
80183,2,2,3,1,5,8
80184,2,2,2,8,1,3
80185,1,5,3,7,4,6
80186,5,4,3,7,3,10
80187,3,5,5,2,5,6
80188,3,3,7,3,1,5
80189,1,1,5,8,1,10
80190,1,2,5,2,1,4
80191,2,5,7,7,6,9
80192,4,3,2,5,3,7
80193,4,4,1,4,2,6
80194,4,5,5,4,4,7
80195,4,3,3,2,1,9
80196,1,3,6,4,4,9
80197,1,5,1,2,1,10
80198,2,2,2,8,6,3
80199,1,5,7,8,5,6
80200,5,3,7,1,5,8
80201,4,5,2,2,4,7
80202,1,2,3,10,6,3
80203,5,4,1,7,1,1
80204,1,1,4,6,6,8
80205,4,4,5,2,2,8
80206,3,5,7,8,4,5
80207,4,1,7,4,1,6
80208,3,2,7,9,4,6
80209,5,3,1,6,3,8
80210,1,1,4,1,6,7
80211,1,2,6,8,2,3
80212,3,4,5,10,3,9
80213,4,4,1,9,2,6
80214,5,3,6,5,6,1
80215,3,5,6,8,4,1
80216,2,3,4,1,4,2
80217,1,2,1,8,6,5
80218,2,1,6,5,5,6
80219,2,2,3,3,2,2
80220,1,4,3,10,2,10
80221,1,4,5,6,5,4
80222,5,5,2,10,1,2
80223,5,5,6,1,5,4
80224,4,5,5,3,3,3
80225,3,2,5,5,5,3
80226,4,5,7,4,4,9
80227,3,1,3,6,5,6
80228,2,4,4,9,2,2
80229,3,1,7,5,3,10
80230,1,3,1,6,2,6
80231,2,3,2,6,4,1
80232,3,4,5,4,2,5
80233,3,3,6,3,5,9
80234,4,2,7,5,6,10
80235,1,3,4,9,6,8
80236,2,3,2,1,2,3
80237,2,2,2,5,3,6
80238,3,3,7,3,5,1
80239,4,1,6,6,2,7
80240,2,3,7,7,4,10
80241,1,4,4,3,3,8
80242,2,4,1,3,4,3
80243,1,2,4,10,4,4
80244,5,3,7,7,5,4
80245,1,3,7,3,1,5
80246,1,5,1,4,5,5
80247,3,4,2,5,3,2
80248,5,1,7,6,6,5
80249,4,5,4,10,1,6
80250,4,1,1,5,6,8
80251,4,4,3,8,4,7
80252,5,5,5,5,3,1
80253,1,1,6,9,5,8
80254,2,3,5,1,3,8
80255,4,5,5,3,5,5
80256,5,2,3,1,2,8
80257,1,1,2,10,2,8
80258,5,5,6,7,2,5
80259,2,5,1,1,3,3
80260,4,1,1,5,6,4
80261,1,3,6,7,6,8
80262,1,5,1,6,1,2
80263,2,1,7,5,1,4
80264,2,4,5,2,3,9
80265,1,1,3,9,1,3
80266,3,3,7,4,5,3
80267,3,2,2,4,4,1
80268,3,5,1,1,1,5
80269,2,1,5,1,2,8
80270,2,1,6,8,1,5
80271,3,5,7,8,2,6
80272,3,2,5,2,6,2
80273,4,3,2,7,3,8
80274,1,4,2,2,6,10
80275,4,3,6,10,6,10
80276,2,5,4,3,2,8
80277,1,2,2,9,2,10
80278,1,5,2,7,6,10
80279,5,1,3,5,5,8
80280,5,4,7,4,6,5
80281,3,1,6,3,6,1
80282,2,4,3,9,2,8
80283,3,3,3,6,3,9
80284,3,2,7,6,2,5
80285,2,1,2,4,4,4
80286,1,5,6,10,5,5
80287,1,1,5,6,6,6
80288,4,2,2,7,6,1
80289,3,3,4,6,4,9
80290,1,5,7,4,4,5
80291,2,3,4,6,4,9
80292,4,2,7,3,3,10
80293,1,2,3,6,2,4
80294,1,3,7,5,2,6
80295,1,5,6,4,5,7
80296,3,2,7,5,3,1
80297,1,5,4,8,6,10
80298,1,2,7,9,1,8
80299,4,4,5,10,4,2
80300,5,5,7,9,6,2
80301,5,5,5,7,4,2
80302,4,3,1,7,3,6
80303,5,2,1,10,3,5
80304,5,1,2,2,3,3
80305,4,3,5,4,4,4
80306,3,5,2,5,2,4
80307,2,4,6,7,6,1
80308,2,4,6,8,6,2
80309,4,2,2,9,2,1
80310,1,1,4,7,3,1
80311,5,3,6,10,2,2
80312,3,3,3,8,3,6
80313,4,3,5,2,1,3
80314,2,2,7,9,5,3
80315,3,4,4,3,4,9
80316,3,2,4,10,4,9
80317,1,3,2,7,3,4
80318,1,3,7,2,5,4
80319,4,1,7,3,6,6
80320,3,5,1,10,2,1
80321,5,4,1,10,6,4
80322,3,1,2,5,6,6
80323,5,3,2,5,3,1
80324,4,4,4,3,3,5
80325,3,2,5,1,4,6
80326,2,1,7,6,5,3
80327,2,5,5,6,5,7
80328,4,1,1,4,6,8
80329,4,2,3,8,6,4
80330,1,3,5,3,4,3
80331,5,1,1,10,2,3
80332,4,2,4,6,5,10
80333,2,1,1,2,6,4
80334,3,3,2,10,3,8
80335,2,3,7,3,4,8
80336,3,3,6,10,3,4
80337,1,4,5,7,5,1
80338,3,5,1,9,1,7
80339,3,1,4,10,3,1
80340,2,2,4,1,5,6
80341,4,1,6,10,1,2
80342,4,4,5,2,5,5
80343,3,4,1,3,3,1
80344,5,3,4,6,3,8
80345,2,1,3,6,2,2
80346,5,3,4,3,5,3
80347,2,1,3,10,1,6
80348,2,4,2,3,5,1
80349,4,3,4,2,6,5
80350,3,5,6,1,6,3
80351,5,1,6,9,5,7
80352,4,2,6,4,3,6
80353,5,3,2,6,3,10
80354,1,2,1,7,3,7
80355,1,1,3,9,5,6
80356,3,1,4,10,6,10
80357,1,2,7,9,5,4
80358,1,1,2,9,5,4
80359,2,1,2,3,4,5
80360,1,3,7,2,2,5
80361,2,1,3,8,2,5
80362,1,1,2,4,5,3
80363,2,4,4,7,3,4
80364,3,5,3,2,6,5
80365,1,1,3,4,4,9
80366,2,5,1,3,6,3
80367,2,2,4,1,5,2
80368,3,4,2,9,4,6
80369,3,1,3,1,2,7
80370,1,1,6,1,2,3
80371,2,5,2,8,6,4
80372,5,5,5,10,3,2
80373,3,4,7,5,5,3
80374,5,4,5,6,5,1
80375,2,1,7,9,1,6
80376,1,4,2,3,1,4
80377,1,1,5,9,6,4
80378,3,2,2,3,3,1
80379,5,1,7,3,2,5
80380,3,3,6,3,4,1
80381,5,2,5,3,5,8
80382,2,4,5,6,1,2
80383,4,5,4,7,1,7
80384,1,5,6,2,1,6
80385,4,2,5,9,4,9
